ID_COMPRA,ID_PROVEEDOR,Puerto,Precio_envio,Fecha,Tiempo_de_Envio
67910010,77573118,Callao,445,2024-02-03,30
33889148,60865539,Callao,456,2023-02-10,35
14751003,71269097,Chancay,263,2025-06-27,25
63205638,77871948,Chancay,288,2025-10-15,21
52972997,60336287,Callao,308,2024-08-11,42
31657160,92519557,Callao,360,2023-05-20,36
75294010,33637881,Chancay,148,2025-08-29,25
75537289,34301659,Callao,397,2023-09-17,33
80047328,83155017,Callao,339,2024-02-01,41
51248068,87931254,Callao,315,2023-01-14,37
13598860,65174499,Callao,473,2024-09-11,38
82052660,34359323,Chancay,151,2025-06-27,24
43256535,67075824,Callao,329,2024-06-25,30
18065040,56866104,Callao,361,2024-02-29,35
95627466,34665180,Chancay,108,2025-03-20,24
99585178,96474035,Callao,360,2023-07-19,43
77075292,55170519,Callao,410,2024-08-21,44
58855192,74797540,Callao,495,2024-10-13,41
36741916,21641416,Callao,425,2023-01-11,35
85575560,38702865,Callao,362,2024-10-06,38
71117589,96996330,Callao,446,2024-09-14,38
95325245,65132886,Callao,361,2024-11-21,35
99092407,20114410,Callao,438,2024-01-25,43
20518551,10569929,Chancay,168,2025-05-26,21
47169545,31895520,Callao,420,2024-07-16,39
72149393,70854719,Chancay,184,2025-05-27,18
54740827,37104571,Callao,330,2023-07-11,37
99299873,85716251,Callao,451,2023-07-17,30
32509597,75054036,Callao,456,2023-06-30,40
90850600,40591287,Callao,399,2023-06-29,43
31995469,13562037,Chancay,263,2025-07-02,21
95614521,69836806,Callao,304,2024-01-06,44
98699373,52076077,Callao,461,2024-04-04,38
85294049,85064194,Callao,390,2024-04-18,33
29658391,69089262,Callao,321,2024-10-29,37
95872014,90709618,Chancay,165,2025-08-09,21
39901045,16222445,Callao,364,2023-11-03,31
82030778,33599278,Chancay,195,2025-12-12,24
35088399,83279829,Callao,318,2024-02-12,44
77601945,42859598,Callao,440,2024-05-20,36
97121977,23559368,Callao,337,2023-10-13,43
12446718,54055135,Callao,347,2023-11-12,32
63931836,97539337,Chancay,138,2025-12-25,24
67501691,24566040,Chancay,200,2025-12-24,21
47051309,87432258,Callao,461,2024-07-10,42
30073974,53295878,Callao,482,2023-04-21,32
38234037,75204987,Callao,459,2024-11-25,41
57308211,80144593,Callao,434,2024-12-03,35
30466653,74192245,Chancay,116,2025-06-05,24
64586906,13466692,Callao,319,2024-11-03,44
39731789,11151876,Chancay,160,2025-10-30,24
87653917,45039886,Callao,472,2024-05-19,42
62155749,31124473,Callao,422,2023-05-03,34
98740633,11020027,Callao,448,2024-05-22,30
56126032,87802796,Chancay,124,2025-06-02,21
94383238,35627702,Callao,456,2023-05-27,33
16431486,73532160,Chancay,109,2025-08-20,23
15059231,34216936,Callao,489,2024-11-24,43
80965529,41587468,Callao,333,2023-03-02,43
47289307,44603409,Callao,497,2024-07-02,36
61851307,39728471,Chancay,286,2025-10-25,24
74190989,88719344,Callao,475,2023-03-01,42
50706636,60830488,Callao,481,2024-12-06,40
71157435,57384616,Chancay,226,2025-08-25,20
52632702,45966387,Callao,481,2023-12-06,45
29069721,52512289,Callao,485,2024-09-27,44
49651477,94306104,Callao,389,2023-01-23,38
16670096,72628229,Callao,307,2024-01-31,35
92464846,57629656,Callao,388,2024-06-07,32
39447225,39118017,Callao,442,2023-04-15,38
14660835,14830412,Callao,427,2024-06-13,30
51309037,52563537,Callao,451,2023-02-15,39
96934132,99322294,Callao,400,2023-07-10,45
46314815,73956396,Callao,390,2023-09-11,32
56627998,94501010,Callao,334,2024-12-08,40
66034299,83272456,Callao,419,2024-03-05,42
90807192,31444163,Callao,313,2024-02-02,37
25700371,54348760,Chancay,251,2025-04-11,20
37809451,75730277,Callao,329,2024-10-18,40
48337191,15724965,Callao,326,2023-06-03,43
56791403,36278130,Chancay,259,2025-02-17,23
89821650,38536260,Callao,459,2024-11-22,44
24444723,66003976,Callao,495,2024-04-21,42
80145166,81418936,Callao,385,2023-04-15,42
56668027,39755926,Chancay,115,2025-04-11,19
62969888,82677602,Callao,311,2023-10-23,33
65870451,48176648,Callao,314,2023-08-03,34
69611912,47588552,Chancay,261,2025-12-01,22
20438514,93446104,Callao,419,2024-05-23,37
45531265,52218565,Chancay,146,2025-06-26,23
96973820,70621180,Chancay,214,2025-10-04,24
81158268,62565204,Callao,363,2023-04-24,45
90207293,38515759,Chancay,179,2025-06-07,18
98541021,78563063,Chancay,163,2025-01-01,18
37036727,59540357,Callao,320,2024-06-21,33
97102505,34964601,Chancay,244,2025-08-11,19
71176862,23796518,Callao,420,2024-05-31,40
30001527,55896292,Callao,429,2023-02-24,32
27762752,37780782,Callao,431,2024-07-24,38
62529768,13019727,Chancay,170,2025-10-09,21
77629641,66030211,Callao,360,2023-04-20,45
96709852,11405883,Callao,376,2023-08-22,41
77413726,22413870,Callao,355,2024-09-20,44
43342563,16662379,Chancay,298,2025-01-21,24
16760415,79775097,Callao,373,2024-02-28,39
72844163,53617253,Chancay,274,2025-10-10,22
59677790,35325102,Callao,318,2024-04-08,42
13041692,33483982,Chancay,259,2025-04-13,25
25415039,47530872,Callao,394,2024-01-10,35
48487860,63603172,Callao,472,2023-05-12,41
70969337,18813486,Chancay,101,2025-07-08,21
98295735,56984450,Chancay,248,2025-02-10,20
13316863,80624475,Chancay,269,2025-05-21,19
46587146,45777946,Callao,465,2023-09-21,43
29993848,49254437,Chancay,262,2025-06-16,19
17076181,38270651,Callao,306,2023-02-28,39
10743695,23745979,Callao,359,2023-03-11,32
52525503,21235099,Chancay,161,2025-11-26,23
11213089,72056583,Chancay,170,2025-09-19,22
32191980,58981505,Chancay,130,2025-03-12,24
49407297,98874436,Chancay,276,2025-08-31,25
27749401,28471472,Callao,489,2024-11-05,33
33538383,77499825,Callao,409,2023-09-15,32
69185227,39872536,Callao,496,2023-08-18,37
61832398,36235011,Callao,459,2023-05-11,43
23458524,39279113,Chancay,265,2025-12-19,23
41085522,61708818,Callao,439,2023-05-21,38
24962471,77293365,Callao,421,2024-02-14,45
89506008,11462899,Callao,386,2024-07-06,31
40803341,45758628,Callao,406,2024-07-19,42
88790855,56732868,Callao,309,2023-05-09,42
23176891,46352756,Callao,416,2023-11-13,34
23255846,41888811,Callao,347,2023-06-14,38
86223793,70402045,Callao,356,2023-08-21,30
62277305,38735138,Callao,353,2023-07-04,39
56462474,85103243,Chancay,291,2025-08-13,22
70967724,82513560,Callao,334,2023-05-20,44
64418829,87366679,Chancay,268,2025-04-10,19
25557961,81871134,Callao,401,2023-03-08,40
32188420,23094984,Callao,427,2023-03-03,36
44861077,15608374,Callao,483,2024-01-19,30
57939855,66619921,Chancay,128,2025-04-21,21
67706256,94569057,Chancay,198,2025-01-04,21
60732459,56955969,Callao,469,2024-05-27,41
57592200,95920598,Callao,443,2023-04-18,30
82264861,61444495,Callao,413,2024-04-29,36
20457924,83831429,Callao,401,2023-02-10,32
52812066,21843090,Callao,392,2023-05-03,30
82771691,81676047,Callao,325,2024-09-18,34
82083966,46347138,Chancay,201,2025-01-05,21
63577997,39906057,Callao,489,2023-07-19,34
60264217,88102241,Callao,487,2024-09-27,40
29948016,85309899,Chancay,196,2025-12-28,23
74975340,54942737,Callao,383,2024-12-28,41
70810744,97170512,Callao,375,2024-08-16,36
62135657,24637899,Callao,459,2024-12-10,32
94237311,16259352,Callao,403,2024-06-24,44
49222931,17807464,Callao,447,2024-07-13,43
16930804,66457225,Callao,438,2023-12-02,34
92797040,20144302,Callao,347,2023-05-02,44
83909149,99399688,Callao,367,2023-04-22,30
59852169,40220340,Callao,487,2024-04-07,34
23101651,29148012,Chancay,134,2025-11-10,18
19424141,68641599,Callao,354,2023-12-18,37
72243369,49163057,Callao,387,2023-03-16,38
73800401,21382425,Callao,491,2024-10-25,41
22947019,94087722,Chancay,186,2025-06-10,24
40325131,88381412,Callao,358,2024-08-26,45
22499941,67541918,Callao,426,2024-11-14,43
79571760,89873741,Callao,386,2023-08-30,37
49879421,80313160,Callao,439,2024-09-05,31
13870143,47900970,Callao,485,2024-01-26,41
21828088,25208356,Callao,429,2023-01-21,44
63289874,67057316,Callao,357,2023-03-17,32
79760874,95998047,Callao,439,2023-01-08,38
50227686,75970562,Callao,489,2024-03-08,37
94441427,46964836,Callao,407,2023-06-15,35
18758707,24834271,Callao,310,2023-02-06,40
41701110,20984329,Callao,398,2023-07-23,40
69985091,90847167,Callao,498,2024-04-05,33
72799374,84341570,Callao,350,2023-04-22,37
73260399,83026914,Callao,303,2024-11-23,40
93163464,11241740,Chancay,249,2025-01-18,19
64918837,85184097,Callao,431,2024-08-13,34
66785814,98608603,Callao,482,2024-11-06,30
93421090,65989766,Chancay,287,2025-07-31,24
91165160,87896816,Callao,301,2024-11-12,42
62003721,77708081,Callao,445,2024-05-01,44
86562263,63292918,Callao,446,2024-02-15,42
81907045,32111318,Chancay,293,2025-04-10,18
71748734,49765712,Chancay,167,2025-08-09,20
10168923,43922908,Chancay,138,2025-11-26,21
18990200,36833850,Callao,424,2023-04-26,45
50237293,51987861,Callao,496,2023-08-25,32
30956904,91011865,Chancay,289,2025-02-01,18
95068568,70038821,Chancay,121,2025-09-18,22
96317753,68012922,Callao,331,2023-10-08,30
38194156,85971385,Chancay,282,2025-12-09,18
64587776,66354153,Callao,304,2024-05-19,32
43901953,52353074,Callao,443,2023-11-17,37
28326116,54567740,Callao,365,2023-12-07,40
32018364,47100892,Callao,359,2024-04-11,41
90314306,69171227,Chancay,156,2025-03-20,21
64647348,21411917,Callao,370,2024-10-24,45
62183259,29583143,Chancay,111,2025-08-14,18
41921319,45852266,Callao,322,2024-01-15,35
44596678,34763339,Chancay,100,2025-05-08,22
94007553,56983641,Callao,496,2024-12-26,33
37956364,26410809,Chancay,177,2025-08-29,18
32362397,28978590,Callao,446,2023-05-02,43
86706489,44136807,Callao,432,2023-05-26,32
11019241,34486968,Callao,403,2023-09-12,41
55061594,92230460,Callao,301,2023-10-02,33
68514212,51383647,Callao,500,2023-03-24,41
93164621,43728471,Chancay,166,2025-03-29,21
57177677,69520565,Callao,477,2024-12-15,43
78715336,77433129,Chancay,275,2025-11-14,21
56153843,39929376,Callao,468,2024-07-30,32
14063743,86463450,Callao,463,2024-10-11,31
18965198,67090461,Chancay,165,2025-06-02,20
65501454,52673344,Chancay,146,2025-03-18,20
60510590,88757134,Callao,478,2023-03-04,39
67711005,61228406,Callao,309,2023-07-22,41
66888057,34376644,Callao,347,2023-12-01,43
22047951,14141968,Chancay,133,2025-02-22,22
70333951,87472575,Callao,378,2023-05-24,36
90925404,77178873,Chancay,181,2025-08-09,25
54434661,31457253,Callao,496,2024-01-27,37
69233462,57451031,Chancay,226,2025-05-12,24
33369015,32214914,Chancay,162,2025-10-03,25
24398453,68205651,Callao,305,2024-08-31,34
57141692,91607032,Chancay,294,2025-08-04,23
57903496,12949945,Callao,315,2023-05-01,33
14262918,76596338,Callao,320,2024-11-14,41
53073410,85713409,Callao,387,2024-08-24,33
86450495,28100383,Chancay,227,2025-10-28,23
48575513,29620319,Callao,326,2024-05-09,33
22723895,74790578,Chancay,229,2025-04-20,19
12985153,97762497,Chancay,237,2025-01-05,22
48182524,23115822,Chancay,281,2025-10-30,25
74980571,17114341,Callao,466,2023-11-16,34
18448314,15122318,Callao,403,2024-07-12,33
23055280,63859560,Chancay,295,2025-07-17,21
43058486,82191791,Chancay,271,2025-12-16,19
82120568,70588975,Chancay,210,2025-10-24,23
85362301,71732889,Callao,338,2023-05-11,40
21127309,59388737,Callao,495,2024-12-04,34
46050738,56783339,Callao,303,2023-01-11,33
23438420,16533103,Callao,465,2024-05-06,40
84940114,17866280,Callao,493,2023-04-04,40
89165232,58697156,Callao,489,2023-11-24,43
94173462,61420130,Callao,334,2023-08-24,34
67790671,14329934,Callao,316,2024-10-22,42
29426782,58092811,Callao,424,2024-08-30,33
30438771,51304330,Callao,325,2023-02-18,42
77823915,18580118,Callao,450,2023-10-19,35
34533237,54238982,Callao,415,2023-09-25,42
46891236,19978135,Callao,315,2024-04-16,41
73722387,14115334,Chancay,209,2025-09-26,25
49522079,15572603,Chancay,142,2025-09-27,20
65474234,66389044,Callao,304,2024-05-01,45
78560831,40241765,Callao,413,2024-08-31,39
95326072,83973550,Callao,428,2024-09-06,41
14567164,82760789,Chancay,266,2025-09-03,20
50880001,25489934,Callao,484,2024-04-15,31
29173978,37713231,Callao,435,2024-10-10,36
44581560,48326304,Callao,339,2024-12-16,40
78505459,44929236,Chancay,120,2025-06-11,20
74362325,26091400,Callao,469,2023-10-13,31
88540782,39878934,Chancay,147,2025-07-17,18
66119594,68986863,Callao,349,2023-04-01,38
69389324,43113075,Callao,387,2023-06-03,45
49752571,94543447,Chancay,244,2025-03-20,19
10568826,45101225,Callao,397,2024-08-13,38
30786959,91447784,Callao,391,2024-08-20,35
57726175,20565876,Chancay,186,2025-07-19,23
28030902,97222539,Callao,423,2024-04-14,38
73299718,38080720,Callao,478,2024-12-31,45
64856599,49854462,Callao,447,2023-08-30,32
26714963,83132837,Chancay,243,2025-03-07,23
33079185,35519554,Callao,324,2023-12-02,39
62233871,47558891,Callao,308,2024-02-23,33
85735344,33351398,Callao,497,2023-06-07,30
53315492,40828046,Chancay,124,2025-01-29,21
30671344,45440337,Callao,318,2023-08-05,35
54005444,22074059,Callao,443,2023-10-30,31
98536619,20430070,Callao,389,2023-04-27,38
42888201,35618237,Callao,370,2024-07-09,31
73639943,51046811,Callao,438,2024-10-03,39
52127934,34125235,Chancay,268,2025-06-17,22
70671245,72453631,Callao,492,2023-01-02,31
84190936,27497828,Callao,490,2024-12-01,37
96094830,42388434,Callao,423,2023-05-02,44
27019791,87199928,Callao,483,2023-12-21,36
95743058,14309807,Chancay,205,2025-12-08,21
29824680,21027481,Callao,300,2024-06-06,43
90062858,93817146,Callao,376,2024-08-25,39
78984596,36907295,Chancay,271,2025-02-08,20
59716598,98163619,Callao,471,2023-09-28,43
87763179,90034035,Callao,403,2024-07-24,43
62103789,21495957,Callao,471,2024-12-11,30
19200280,93067169,Chancay,227,2025-07-26,25
70436764,98973606,Chancay,119,2025-05-31,22
40028564,57610548,Callao,409,2024-01-09,39
93910135,81250488,Callao,301,2024-07-30,44
50715444,14053377,Callao,301,2023-07-15,38
34218392,36830439,Callao,371,2024-05-06,34
87295329,11120724,Callao,451,2023-08-06,33
92921483,22393696,Callao,454,2024-12-26,32
41733086,68675376,Callao,429,2024-09-05,38
13500163,42014713,Callao,336,2023-10-03,43
45024084,28218908,Callao,329,2023-05-26,39
61818326,92505937,Chancay,277,2025-03-23,24
70726974,90040031,Callao,480,2024-08-05,35
55352501,44056904,Chancay,164,2025-03-03,21
65760410,54268063,Chancay,161,2025-10-13,25
19657737,93517748,Callao,346,2024-08-28,41
87180787,47058213,Callao,358,2023-01-12,31
25868360,84913694,Callao,319,2024-12-02,33
65966303,23296713,Callao,491,2024-11-30,42
63488436,22396778,Chancay,157,2025-12-06,25
10282447,10025345,Callao,427,2023-06-26,30
95938423,76864880,Callao,332,2023-01-22,33
74850828,27220573,Callao,342,2023-07-21,34
74322704,62945669,Callao,324,2024-04-04,32
96863906,52630005,Chancay,120,2025-04-29,25
57523785,73894943,Chancay,202,2025-04-03,22
66809618,92143876,Chancay,180,2025-08-29,23
44162020,78499933,Callao,344,2023-07-17,42
77924405,97886849,Callao,448,2023-09-08,32
46052022,60488368,Callao,323,2023-06-19,39
40108833,57207740,Callao,398,2023-11-25,34
59349095,47768441,Callao,425,2023-03-19,38
29873283,98729596,Chancay,220,2025-12-17,21
25462377,11635011,Chancay,211,2025-09-10,18
89400310,15439390,Callao,482,2024-07-07,34
97895119,44982059,Callao,489,2023-10-01,34
10478971,42874206,Chancay,171,2025-06-05,20
56090097,97496628,Chancay,103,2025-01-04,23
36458963,54631132,Callao,458,2024-06-19,37
75527378,98019018,Chancay,247,2025-09-21,21
97183549,95033872,Callao,354,2024-04-27,31
82081945,91986850,Callao,371,2024-09-07,40
32118792,89388565,Callao,374,2024-04-19,42
72366592,89932974,Callao,457,2023-03-22,31
27438490,22406536,Chancay,116,2025-03-10,23
21278790,43227311,Chancay,102,2025-08-16,22
14280605,69848266,Chancay,192,2025-11-26,20
91748585,29111846,Chancay,189,2025-04-20,19
63847566,32011105,Chancay,198,2025-07-10,19
19539570,94628666,Callao,373,2024-04-06,42
35127279,13564659,Callao,377,2023-08-24,33
60883867,91991065,Chancay,183,2025-06-18,20
93872752,66006134,Callao,382,2023-08-08,35
94705386,61648579,Callao,385,2024-11-03,43
22732134,35498740,Callao,449,2023-12-03,36
83856540,28466905,Chancay,151,2025-04-10,18
60338899,76703505,Callao,469,2023-06-01,32
78758515,73084563,Callao,461,2024-10-03,33
80115376,58319066,Chancay,147,2025-12-04,23
72144468,88117323,Callao,458,2024-12-23,37
21892441,79866990,Chancay,184,2025-04-25,24
33899001,92461259,Chancay,248,2025-04-19,19
46227681,62537259,Callao,439,2023-11-04,42
28365642,77316140,Chancay,213,2025-11-15,25
31208503,66630463,Callao,451,2023-12-27,40
51558120,62258880,Chancay,234,2025-11-02,19
44026030,26856384,Callao,472,2024-11-26,38
84328175,10584688,Callao,412,2024-05-18,38
21939146,44448587,Callao,370,2023-03-07,39
24754800,79461734,Callao,487,2023-08-03,37
99618819,74031979,Chancay,170,2025-01-12,22
66833156,30282863,Callao,446,2023-09-19,43
98347151,65306617,Chancay,105,2025-02-11,23
48047435,22941799,Callao,440,2023-03-25,31
55465609,97593984,Chancay,241,2025-09-30,23
64927677,75904580,Callao,346,2023-10-20,35
35505528,21182211,Callao,447,2023-05-15,40
58116497,22523460,Callao,359,2024-05-07,32
19605054,44072738,Callao,329,2024-11-27,37
46760574,70380810,Callao,414,2024-12-26,32
43030535,85319601,Callao,485,2023-12-22,42
23593406,50064628,Callao,312,2024-05-09,39
28409159,90870856,Chancay,103,2025-08-19,24
61408642,78532881,Callao,439,2024-11-08,41
72636368,16344185,Callao,434,2024-12-08,39
47887170,48199299,Callao,379,2024-06-28,33
24154129,36748508,Chancay,197,2025-07-26,24
63407509,88033766,Callao,429,2023-05-07,45
84285144,96882952,Chancay,220,2025-07-17,23
84098676,91723041,Callao,416,2023-01-12,36
43177519,82781916,Callao,423,2024-10-06,40
25424224,47397355,Callao,376,2024-07-25,34
61032526,21954914,Callao,499,2023-08-30,36
46234286,69532455,Chancay,277,2025-11-03,19
33825687,99913193,Callao,451,2023-11-10,45
83355072,78652993,Callao,302,2023-07-01,42
62241198,14430201,Chancay,154,2025-01-05,18
61187926,27104543,Callao,358,2023-09-09,40
22025963,91095601,Callao,418,2023-11-17,31
50843812,16707964,Chancay,172,2025-03-12,19
17393616,87428317,Callao,423,2024-01-26,36
79057435,42993273,Callao,354,2023-11-28,40
89089658,11876821,Callao,492,2023-08-12,42
79412143,96978274,Callao,401,2024-04-18,33
36724342,76117367,Chancay,173,2025-10-16,18
40857301,92268436,Callao,381,2024-10-06,34
71689112,10533841,Callao,338,2023-06-02,39
23842995,24117141,Callao,496,2023-01-03,41
22626517,71333466,Chancay,282,2025-03-31,23
94165402,16595231,Callao,309,2024-03-16,37
46772766,46551389,Callao,400,2023-09-12,44
75045498,91570625,Callao,496,2023-07-02,32
49466118,59510777,Callao,433,2024-01-28,44
57490094,11981007,Callao,475,2023-03-02,38
45032013,15206695,Callao,395,2023-06-22,36
70588469,94871360,Callao,424,2024-10-09,38
33782584,24859505,Chancay,120,2025-05-12,21
43145186,17066208,Callao,312,2024-10-23,31
35046506,57460281,Callao,384,2024-11-11,30
77757506,66398024,Callao,468,2023-11-04,32
63436693,13679190,Callao,461,2024-02-21,33
37312429,79724940,Callao,387,2023-09-16,34
84933321,62986839,Callao,484,2024-09-19,30
16246247,81601284,Callao,411,2023-08-07,31
57402844,40048273,Callao,444,2023-06-04,35
64158463,44338319,Callao,407,2024-08-08,34
21822439,69446779,Callao,338,2024-08-18,31
52659332,58746652,Callao,410,2024-11-20,33
61021269,37718560,Callao,303,2023-08-08,37
61141430,79419399,Chancay,293,2025-11-27,24
62397805,24055290,Callao,383,2024-04-27,41
15057789,34201776,Callao,463,2023-06-15,43
93573977,10290932,Callao,330,2024-10-22,34
85442133,21717998,Callao,423,2024-08-22,31
11824681,90300923,Callao,378,2023-08-04,35
30639827,91159057,Callao,499,2023-08-29,31
28824522,44548948,Callao,315,2023-06-04,44
24840660,69162961,Chancay,273,2025-06-11,21
69862026,41840366,Callao,365,2024-12-08,40
84189094,26149068,Chancay,216,2025-09-29,19
49735472,20123104,Callao,314,2024-07-20,42
46420566,55225928,Callao,419,2024-09-16,38
